photo_id,tag
874,"concreto, concreto aparente, cerâmica, ferro, vidro, guarda corpo, caixilho, janela basculante, pilar, terraço, prédio, edifício, jardim, guarda-corpo, pastilha"
875,"concreto, concreto aparente, vidro, ferro, pedra, fachada, platibanda, cobertura, abertura, esquadria, brise, mobiliário, habitação, residência, casa, jardim"
876,"concreto, concreto aparente, vidro, ferro, pedra, fachada, platibanda, abertura, esquadria, brise, mobiliário, habitação, residência, casa, jardim"
877,"concreto, concreto aparente, vidro, pedra, fachada, platibanda, esquadria, brise, mobiliário, coluna, pilotis, habitação, residência, casa, jardim"
878,"concreto, concreto aparente, vidro, pedra, fachada, platibanda, esquadria, brise, mobiliário, coluna, pilotis, habitação, residência, casa, jardim"
879,"concreto, concreto aparente, vidro, pedra, fachada, platibanda, esquadria, brise, mobiliário, coluna, pilotis, habitação, residência, casa, jardim"
880,"concreto, concreto aparente, concreto pintado, vidro, ferro, fachada, platibanda, esquadria, brise, pano de vidro, guarda corpo, varanda, mobiliário, coluna, pilotis, habitação, residência, casa, jardim, guarda-corpo"
881,"concreto, concreto aparente, concreto pintado, vidro, ferro, fachada, platibanda, esquadria, brise, pano de vidro, guarda corpo, varanda, mobiliário, coluna, pilotis, habitação, residência, casa, jardim, guarda-corpo"
882,"concreto, concreto aparente, vidro, ferro, pedra, platibanda, brise, pano de vidro, guarda corpo, varanda, coluna, pilotis, paralelepípedo, habitação, residência, casa, jardim, guarda-corpo"
883,"concreto, concreto aparente, concreto pintado, vidro, ferro, fachada, platibanda, brise, pano de vidro, guarda corpo, varanda, habitação, residência, casa, jardim, guarda-corpo"
884,"concreto, concreto aparente, concreto pintado, vidro, ferro, fachada, platibanda, pano de vidro, guarda corpo, varanda, coluna, pilotis, habitação, residência, casa, jardim, guarda-corpo"
885,"concreto, concreto aparente, concreto pintado, vidro, ferro, platibanda, brise, esquadria, abertura, pano de vidro, coluna, pilotis, habitação, residência, casa, jardim"
886,"concreto, concreto aparente, vidro, ferro, pedra, platibanda, cobertura, pano de vidro, guarda corpo, coluna, corrimão, degrau, patamar, habitação, residência, casa, jardim, guarda-corpo"
887,"concreto, concreto aparente, concreto pintado, vidro, ferro, platibanda, coluna, guarda corpo, porta, pano de vidro, escada, degrau, patamar, habitação, residência, casa, jardim, guarda-corpo"
888,"concreto, concreto aparente, concreto pintado, pedra, platibanda, coluna, guarda corpo, escada, degrau, patamar, habitação, residência, casa, jardim, guarda-corpo"
889,"concreto, concreto aparente, pedra, vidro, pano de vidro, guarda corpo, coluna, mobiliário, varanda, habitação, residência, casa, guarda-corpo"
890,"concreto, concreto aparente, pedra, vidro, pano de vidro, guarda corpo, coluna, mobiliário, varanda, habitação, residência, casa, guarda-corpo"
891,"concreto, concreto aparente, pedra, vidro, pano de vidro, mobiliário, habitação, residência, casa"
892,"concreto, concreto aparente, concreto pintado, pedra, vidro, pano de vidro, coluna, guarda corpo, luminária, mesa, mobiliário, varanda, habitação, residência, casa, guarda-corpo"
893,"concreto, concreto aparente, ferro, vidro, pedra, caixilho, esquadria, mobiliário, habitação, residência, casa"
894,madeira
895,madeira
896,madeira
897,madeira
898,madeira
899,madeira
900,"madeira, escada"
901,"madeira, escada"
902,"madeira, escada"
903,"madeira, janela"
904,madeira
905,madeira
906,madeira
907,madeira
908,madeira
909,madeira
910,madeira
911,madeira
912,"madeira, janela, porta"
913,"madeira, janela"
914,madeira
915,"madeira, telhado"
916,madeira
917,"madeira, passarela"
918,"madeira, janela"
919,"madeira, janela, porta"
921,igreja
922,"concreto, concreto aparente, alvenaria, vidro, platibanda, esquadria, pano de vidro, varanda, guarda-corpo, rampa, patamar, tijolo de barro, habitação, casa, residência, calçada, rua, circulação, jardim"
923,"concreto, concreto aparente, alvenaria, vidro, platibanda, esquadria, pano de vidro, varanda, guarda-corpo, rampa, patamar, tijolo de barro, habitação, casa, residência, calçada, rua, circulação, jardim"
924,"concreto, concreto aparente, alvenaria, platibanda, parede, habitação, casa, residência"
925,"concreto, concreto aparente, ferro, abertura zenital, cobertura, laje, habitação, casa, residência"
926,"concreto, concreto aparente, alvenaria, ferro, vidro, platibanda, janela basculante, habitação, casa, residência"
927,"concreto, concreto aparente, ferro, abertura zenital, habitação, casa, residência"
928,"concreto, concreto aparente, alvenaria, madeira, empena, porta, habitação, casa, residência"
929,"concreto, concreto aparente, alvenaria, ferro, vidro, platibanda, janela basculante, habitação, casa, residência"
930,"concreto, concreto aparente, alvenaria, ferro, madeira, cerâmica, caixilho, azulejo, habitação, casa, residência, jardim, circulação"
931,"concreto, concreto aparente, ferro, vidro, cerâmica, abertura zenital, azulejo, habitação, casa, residência, jardim, circulação"
932,"concreto, concreto aparente, ferro, vidro, cerâmica, abertura zenital, mesa, mobiliário, azulejo, habitação, casa, residência, jardim, circulação"
933,"concreto, concreto aparente, ferro, vidro, abertura zenital, habitação, casa, residência, jardim, circulação"
934,"concreto, concreto aparente, alvenaria, ferro, madeira, caixilho, habitação, casa, residência, jardim, circulação"
935,"concreto, concreto aparente, cerâmica, mesa, mobiliário, azulejo, habitação, casa, residência, jardim, circulação"
936,"concreto, concreto aparente, alvenaria, ferro, vidro, varanda, platibanda, guarda-corpo, esquadria, pano de vidro, habitação, casa, residência, jardim, circulação"
944,"concreto, concreto pintado, vidro, fachada cega, caixilho, habitação, edifício, prédio, rua"
945,"concreto, concreto aparente, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, público, educacional, faculdade, rua, poste"
946,"concreto, concreto aparente, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, público, educacional, faculdade, rua, poste"
947,"concreto, concreto aparente, concreto pintado, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, público, educacional, faculdade, circulação"
948,"concreto, concreto aparente, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, coluna, público, educacional, faculdade, jardim"
949,"concreto, concreto aparente, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, coluna, público, educacional, faculdade, jardim"
950,"concreto, concreto aparente, concreto pintado, ferro, vidro, platibanda, fachada cega, pano de vidro, esquadria, pilar, apoio, público, educacional, faculdade, circulação"
951,"concreto, concreto aparente, concreto pintado, ferro, vidro, pano de vidro, esquadria, coluna, luminária, banco, mobiliário, público, educacional, faculdade"
952,"concreto, concreto aparente, concreto pintado, ferro, vidro, pano de vidro, esquadria, coluna, luminária, banco, mobiliário, público, educacional, faculdade"
953,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, laje, pilar, cobertura, telhado, marquise, fachada, fachada cega, caixilho, janela, pano de vidro, passarela, público, educacional, edifício, prédio, faculdade, jardim, rua, poste"
954,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, cobertura, platibanda, marquise, elemento vazado, fachada, porta, público, educacional, edifício, prédio, faculdade, jardim, rua, poste"
955,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, cobertura, platibanda, marquise, elemento vazado, fachada, pano de vidro, porta, público, educacional, edifício, prédio, faculdade, rua, poste"
956,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, viga, platibanda, marquise, fachada, caixilho, pano de vidro, porta, brise, público, educacional, edifício, prédio, faculdade"
957,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, laje, platibanda, marquise, cobertura, fachada, caixilho, pano de vidro, público, educacional, edifício, prédio, faculdade"
958,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, viga, platibanda, marquise, cobertura, fachada, caixilho, janela, pano de vidro, brise, público, educacional, edifício, prédio, faculdade, jardim"
959,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, laje, pilar, viga, platibanda, marquise, cobertura, fachada, caixilho, janela, janela basculante, pano de vidro, brise, passarela, muro, público, educacional, edifício, prédio, faculdade, jardim"
960,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, laje, pilar, viga, platibanda, marquise, elemento vazado, cobogó, cobertura, fachada, caixilho, janela, pano de vidro, brise, muro, público, educacional, edifício, prédio, faculdade, jardim"
961,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, viga, marquise, cobertura, fachada, caixilho, janela, pano de vidro, porta, guarda-corpo, degrau, patamar, corrimão, escada, público, educacional, edifício, prédio, faculdade"
962,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, viga, marquise, cobertura, caixilho, pano de vidro, porta, guarda-corpo, degrau, patamar, escada, corrimão, público, educacional, edifício, prédio, faculdade"
963,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, laje, pilar, viga, estrutura, abertura zenital, guarda-corpo, rampa, corrimão, caixilho, janela, pano de vidro, porta, público, educacional, edifício, prédio, faculdade"
964,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, laje, viga, estrutura, abertura zenital, guarda-corpo, rampa, corrimão, porta, parede, público, educacional, edifício, prédio, faculdade"
965,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, viga, estrutura, guarda-corpo, degrau, corrimão, escada, caixilho, pano de vidro, porta, parede, público, educacional, edifício, prédio, faculdade"
966,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, cobertura, caixilho, pano de vidro, janela, parede, público, educacional, edifício, prédio, faculdade, jardim"
967,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, pilar, viga, estrutura, guarda-corpo, corrimão, rampa, caixilho, pano de vidro, porta, parede, público, educacional, edifício, prédio, faculdade"
968,"vidro, cimento, alvenaria, ferro, concreto, concreto aparente, concreto pintado, viga, estrutura, guarda-corpo, degrau, caixilho, pano de vidro, porta, parede, público, educacional, edifício, prédio, faculdade"
969,"vidro, cimento, cerâmica, alvenaria, ferro, concreto, concreto aparente, coluna, pilotis, caixilho, janela, porta, degrau, escada, painel, azulejo, público, administrativo, ministério"
970,"cerâmica, alvenaria, ferro, painel, azulejo, público, administrativo, ministério, construção"
971,"cerâmica, painel, azulejo, público, administrativo, ministério"
972,"cerâmica, painel, azulejo, público, administrativo, ministério"
973,"cerâmica, painel, azulejo, público, administrativo, ministério"
974,"cerâmica, concreto, concreto aparente, pedra, coluna, pilotis, painel, azulejo, público, administrativo, ministério"
975,"vidro, alvenaria, concreto, concreto aparente, pedra, escultura, fachada, caixilho, janela, público, administrativo, ministério, edifício, prédio"
976,"cerâmica, cimento, concreto, concreto aparente, elemento vazado, público, educacional, faculdade, edifício, prédio"
977,"alvenaria, madeira, cerâmica, telhado duas águas, abertura, beiral, habitação, casa, residência, poste"
978,"alvenaria, madeira, guarda-corpo, patamar, porta, terraço, beiral, telhado duas águas, habitação, casa, residência, calçada, poste"
979,"alvenaria, madeira, telhado duas águas, beiral, terraço, habitação, casa, residência"
980,"alvenaria, madeira, telhado duas águas, beiral, guarda-corpo, patamar, terraço, caixilho, abertura, habitação, casa, residência, poste"
981,"alvenaria, madeira, patamar, porta, terraço, beiral, habitação, casa, residência, calçada, poste"
982,"alvenaria, madeira, telhado duas águas, marquise, habitação, casa, residência, poste"
983,"alvenaria, madeira, cerâmica, vidro, telha cerâmica, telhado duas águas, beiral, terraço, guarda-corpo, patamar, habitação, casa, residência"
984,"alvenaria, madeira, vidro, telhado duas águas, beiral, guarda-corpo, patamar, terraço, caixilho, tijolo de barro, habitação, casa, residência"
985,"alvenaria, madeira, guarda-corpo, patamar, porta, terraço, beiral, habitação, casa, residência, calçada"
986,"alvenaria, madeira, guarda-corpo, patamar, porta, terraço, beiral, habitação, casa, residência"
987,"madeira, guarda-corpo, degrau, patamar, abertura, porta, terraço, beiral, habitação, casa, residência"
988,"madeira, guarda-corpo, degrau, patamar, abertura, porta, terraço, beiral, habitação, casa, residência"
989,"concreto, concreto aparente, ferro, vidro, fachada cega, janela basculante, habitação, residência, casa, calçada, rua, poste"
990,"concreto, concreto aparente, ferro, vidro, fachada cega, janela basculante, habitação, residência, casa, calçada, rua"
991,"concreto, concreto aparente, ferro, vidro, alvenaria, pedra, janela basculante, pano de vidro, esquadria, bloco de concreto, parede curva, abertura, escada, patamar, guarda-corpo, pilar, banco, habitação, residência, casa, jardim"
992,"concreto, concreto aparente, ferro, vidro, alvenaria, pedra, janela basculante, pano de vidro, esquadria, bloco de concreto, parede curva, escada, patamar, guarda-corpo, pilar, habitação, residência, casa, jardim"
